Time,X,Y,Yaw
1745187944.5876122,0.40833598375320435,1.6937906742095947,1.6111753333859056
1745187944.620947,0.40833109617233276,1.69378662109375,1.6111787017136734
1745187944.6542816,0.40833011269569397,1.6937885284423828,1.6111863239002278
1745187944.787613,0.40849828720092773,1.693723201751709,1.6117459369468539
1745187944.820944,0.408321738243103,1.69378662109375,1.6111612650959104
1745187944.8542778,0.4084681272506714,1.6937319040298462,1.6116314342325573
1745187944.8876126,0.40833237767219543,1.6937875747680664,1.6111709064978574
1745187944.9209476,0.4083297848701477,1.6937886476516724,1.611158490749789
1745187944.9542954,0.40833619236946106,1.6937898397445679,1.6112047021377807
1745187944.9876275,0.4083363115787506,1.6937896013259888,1.6111621665497935
1745187945.0209625,0.40832623839378357,1.693791151046753,1.6111711853666417
1745187945.0542948,0.4083353579044342,1.693791389465332,1.6111839670591874
1745187945.0876477,0.4083418846130371,1.6937886476516724,1.6112223504791772
1745187945.1209812,0.40848979353904724,1.6937295198440552,1.6117049866620201
1745187945.1543114,0.4083317220211029,1.6937901973724365,1.6112163591002362
1745187945.1876516,0.4083254039287567,1.6937856674194336,1.6111498012460628
1745187945.2209804,0.4083311855792999,1.6937885284423828,1.6111665858438775
1745187945.2543147,0.40833425521850586,1.6937898397445679,1.6111826346349707
1745187945.2876465,0.4085041880607605,1.6937255859375,1.6117676978291884
1745187945.3209822,0.40833547711372375,1.69378662109375,1.611167727670875
1745187945.3543155,0.40831854939460754,1.6937919855117798,1.6111376231520627
1745187945.387646,0.40832769870758057,1.6937891244888306,1.6111502955052732
1745187945.421003,0.4083302617073059,1.6937930583953857,1.611161166235136
1745187945.4543114,0.40833592414855957,1.6937878131866455,1.6111843163457498
1745187945.4876473,0.40832921862602234,1.6937848329544067,1.6111728705817188
1745187945.520999,0.4083344638347626,1.693786382675171,1.611193254511098
1745187945.5543334,0.40832775831222534,1.6937880516052246,1.6111711265463011
1745187945.587666,0.40850648283958435,1.6937249898910522,1.6117676086341062
1745187945.6210132,0.40832990407943726,1.6937870979309082,1.6111642468857783
1745187945.6543314,0.4083242416381836,1.6937894821166992,1.6111529244204141
1745187945.6876638,0.4083423614501953,1.6937898397445679,1.611184766344496
1745187945.72102,0.4083385467529297,1.693787693977356,1.6111800969905
1745187945.7543323,0.4085128605365753,1.6937271356582642,1.6117455682954422
1745187945.7876654,0.40850570797920227,1.6937239170074463,1.6117340599407806
1745187945.8209996,0.40832626819610596,1.6937830448150635,1.61116389693773
1745187945.8543437,0.40832269191741943,1.6937917470932007,1.6111303048919665
1745187945.8876784,0.4083198308944702,1.6937872171401978,1.61113952366032
1745187945.9209955,0.40833839774131775,1.693788766860962,1.6112234581633265
1745187945.9543324,0.40832602977752686,1.6937881708145142,1.6111585729379623
1745187945.9876657,0.4083364009857178,1.6937841176986694,1.6112037677583892
1745187946.0209777,0.40832847356796265,1.6937884092330933,1.6111745247601226
1745187946.0543206,0.40849629044532776,1.693721055984497,1.6117399069869829
1745187946.0876663,0.4083319902420044,1.6937841176986694,1.611159106803261
1745187946.1209748,0.40832799673080444,1.693783164024353,1.6111773077389349
1745187946.1543095,0.40833649039268494,1.693785548210144,1.6112074006480894
1745187946.1876435,0.4085063934326172,1.693721890449524,1.611785064311503
1745187946.2209785,0.40836015343666077,1.6937702894210815,1.6112739103650977
1745187946.2543037,0.4083288908004761,1.693787932395935,1.6111772089263174
1745187946.2876344,0.4083293676376343,1.6937834024429321,1.6111730943202516
1745187946.3209674,0.40833529829978943,1.6937850713729858,1.6112046382783995
1745187946.354301,0.4084973931312561,1.6937205791473389,1.6117278956452412
1745187946.38766,0.4083341360092163,1.693785309791565,1.6111909599155916
1745187946.4209979,0.40849417448043823,1.6937216520309448,1.6117089714375272
1745187946.4543283,0.4083312153816223,1.6937856674194336,1.6111797767885272
1745187946.4876645,0.4083181917667389,1.6937916278839111,1.6111295028393162
1745187946.521005,0.40833133459091187,1.6937806606292725,1.6111760743839836
1745187946.5543394,0.40833580493927,1.6937874555587769,1.6111825511837627
1745187946.5876634,0.4083305895328522,1.6937845945358276,1.6111820846437017
1745187946.6209965,0.4083292484283447,1.6937867403030396,1.6111639214779767
1745187946.6543305,0.40833333134651184,1.6937851905822754,1.6111674112651366
1745187946.6876628,0.4083316922187805,1.6937847137451172,1.6111836875674974
1745187946.7209966,0.4083317816257477,1.6937862634658813,1.6111548194228718
1745187946.754329,0.40833577513694763,1.6937850713729858,1.611171285212733
1745187946.787663,0.4083297550678253,1.6937843561172485,1.6111881966317638
1745187946.8209958,0.40833812952041626,1.6937825679779053,1.6111813247628561
1745187946.8543794,0.4083334505558014,1.693780779838562,1.611167369122693
1745187946.8876836,0.4083373546600342,1.6937828063964844,1.6111903430547674
1745187946.9210188,0.4083280861377716,1.6937839984893799,1.6111599944977368
1745187946.9543595,0.40833547711372375,1.6937841176986694,1.6112060183297874
1745187946.9876845,0.40833261609077454,1.6937828063964844,1.6111868784735008
1745187947.0210135,0.40832963585853577,1.6937795877456665,1.6111817910917186
1745187947.0543475,0.4083285331726074,1.69378662109375,1.6111943253543375
1745187947.087683,0.40832898020744324,1.693783164024353,1.6111615296172777
1745187947.121016,0.408332884311676,1.6937847137451172,1.6111806536915931
1745187947.7542613,0.4083327651023865,1.6937836408615112,1.6111881265590215
1745187947.7876499,0.4083314538002014,1.6937824487686157,1.6111803922587256
1745187947.8209915,0.40832769870758057,1.6937857866287231,1.6111738990022666
1745187947.854347,0.40848416090011597,1.6937273740768433,1.6116601181241694
1745187947.8876488,0.40832844376564026,1.6937811374664307,1.6111669794640235
1745187947.9209824,0.40831509232521057,1.6937843561172485,1.6111475424359607
1745187947.9543178,0.4083203971385956,1.693785548210144,1.611165805605006
1745187947.9876506,0.4083153307437897,1.6937873363494873,1.611135463431082
1745187948.0209763,0.4083233177661896,1.693782925605774,1.6111568764908504
1745187948.0543206,0.4083276093006134,1.693782091140747,1.6111866988665162
1745187948.0876548,0.4083317220211029,1.693780541419983,1.611184626284547
1745187948.1209745,0.40849336981773376,1.6937199831008911,1.6117176222935015
1745187948.1543372,0.40851089358329773,1.6937127113342285,1.6117720378266085
1745187948.187673,0.40833353996276855,1.693784475326538,1.611168479577303
1745187948.221019,0.40849632024765015,1.6937187910079956,1.6117397596563985
1745187948.2543347,0.40832850337028503,1.693782091140747,1.6111739076203175
1745187948.2876914,0.40846705436706543,1.6937339305877686,1.6116195122678116
1745187948.3210006,0.4083315134048462,1.6937838792800903,1.6111623106006496
1745187948.3543339,0.40833035111427307,1.6937804222106934,1.611179927585121
1745187948.3876457,0.408331036567688,1.6937837600708008,1.6111857567973407
1745187948.420983,0.4083324670791626,1.6937838792800903,1.6111855378723117
1745187948.454313,0.408499538898468,1.693717360496521,1.6117108130510371
1745187948.4876463,0.40850427746772766,1.6937202215194702,1.611748108377691
1745187948.5209956,0.4083264172077179,1.6937823295593262,1.6111501295717574
1745187948.55433,0.4083266854286194,1.6937834024429321,1.6111766976694435
1745187948.5876687,0.40832674503326416,1.6937828063964844,1.6111666793951
1745187948.620999,0.4084995687007904,1.6937144994735718,1.6117661978036215
1745187948.654334,0.4083159863948822,1.6937810182571411,1.611127350442588
1745187948.687666,0.4083264470100403,1.693778395652771,1.6111895565358936
1745187948.721,0.40832817554473877,1.6937832832336426,1.6111551908129476
1745187948.754334,0.4083234667778015,1.6937804222106934,1.6111322910276658
1745187948.7876618,0.40832585096359253,1.6937830448150635,1.6111547611496944
1745187948.8209958,0.40833285450935364,1.6937782764434814,1.6111892076899508
1745187948.8543289,0.4083254039287567,1.693778157234192,1.6111724120113866
1745187948.887662,0.4085022509098053,1.6937191486358643,1.6117487353319935
1745187948.9210045,0.408324658870697,1.6937788724899292,1.6111670077121154
1745187948.9543386,0.4083101153373718,1.6937822103500366,1.611130906395065
1745187948.9876738,0.40833523869514465,1.693780541419983,1.6111969714169108
1745187949.0210059,0.40833181142807007,1.693779706954956,1.6111916059410791
1745187949.054341,0.4083281457424164,1.6937810182571411,1.611157575217675
1745187949.0876753,0.40832847356796265,1.6937789916992188,1.6111549701094274
1745187949.121008,0.40833166241645813,1.6937822103500366,1.6111542971183725
1745187949.1543467,0.4083379805088043,1.693780541419983,1.6111703243350828
1745187949.187682,0.4083392918109894,1.693780779838562,1.611190121990599
1745187949.2210035,0.40833181142807007,1.693779706954956,1.611177224173433
1745187949.2543545,0.4084811806678772,1.6937235593795776,1.6116694961717208
1745187949.2876866,0.40849974751472473,1.6937190294265747,1.611736556798612
1745187949.3210225,0.40835022926330566,1.6937757730484009,1.6112409248167594
1745187949.3543525,0.4083336591720581,1.6937823295593262,1.6111681181662891
1745187949.3876884,0.4081845283508301,1.6937282085418701,1.6105351605954563
1745187949.421036,0.40830862522125244,1.693773865699768,1.6110815928896036
1745187949.454357,0.4083256125450134,1.6937817335128784,1.611159644687267
1745187949.4876862,0.4083297848701477,1.6937774419784546,1.6111639096635837
1745187949.52102,0.4083346724510193,1.6937788724899292,1.6111695976016895
1745187949.5543444,0.40833690762519836,1.6937823295593262,1.6111818905656141
1745187949.5876765,0.4083309471607208,1.6937800645828247,1.6111689710474855
1745187949.6210241,0.4085027873516083,1.6937144994735718,1.611747022515234
1745187949.654341,0.4083622694015503,1.6937670707702637,1.6113066057391687
1745187949.6876745,0.40848904848098755,1.6937172412872314,1.6116842387639334
1745187949.7210257,0.40833795070648193,1.6937788724899292,1.61117482610612
1745187949.7543435,0.4083285927772522,1.6937791109085083,1.6111674770163582
1745187949.7876923,0.4083319902420044,1.693777322769165,1.611161996841032
1745187949.8210115,0.40850263833999634,1.6937161684036255,1.6117301648966096
1745187949.8543546,0.40836235880851746,1.6937700510025024,1.6112645701105026
1745187949.8876772,0.40834328532218933,1.6937735080718994,1.611215359660172
1745187949.920998,0.4085037410259247,1.6937156915664673,1.6117577633381581
1745187949.9543328,0.4083610773086548,1.6937679052352905,1.6112811554182243
1745187949.987665,0.4083448350429535,1.6937731504440308,1.6112375272917843
1745187950.0210056,0.40849632024765015,1.6937131881713867,1.6117103306235374
1745187950.0543396,0.4083596467971802,1.6937675476074219,1.6112546509475156
1745187950.087667,0.40833112597465515,1.69377601146698,1.611185594293645
1745187950.1209881,0.40834298729896545,1.693778157234192,1.6111989220018705
1745187950.1543133,0.4083331525325775,1.6937816143035889,1.6111650924062095
1745187950.1876466,0.40850386023521423,1.6937142610549927,1.6117305501510089
1745187950.220979,0.40851056575775146,1.6937099695205688,1.6117631120738398
1745187950.2543123,0.40850600600242615,1.693713665008545,1.6117640289699104
1745187950.2876625,0.4083307981491089,1.6937756538391113,1.611165997333369
1745187950.3209789,0.4083211421966553,1.6937810182571411,1.6111530778125842
1745187950.354321,0.40832334756851196,1.6937825679779053,1.6111310781646577
1745187950.3876858,0.4085097014904022,1.6937161684036255,1.611735323582433
1745187950.4210217,0.4083632528781891,1.6937676668167114,1.611253936641611
1745187950.4543858,0.4083452820777893,1.6937711238861084,1.6112063150628286
1745187950.4876971,0.408344566822052,1.6937754154205322,1.6112054017984776
1745187950.5210462,0.4083355963230133,1.6937817335128784,1.611168813747231
1745187950.5543487,0.40850239992141724,1.6937116384506226,1.6117444487686703
1745187950.587682,0.40835902094841003,1.6937633752822876,1.6112694045853682
1745187950.620979,0.4084972143173218,1.6937094926834106,1.6117359490145078
1745187950.654312,0.4085141122341156,1.6937057971954346,1.6117625174150976
1745187950.6876612,0.40850183367729187,1.6937148571014404,1.6117288828575966
1745187950.7209818,0.4083406627178192,1.6937804222106934,1.611192149899398
1745187950.7543123,0.4083307385444641,1.69377601146698,1.6111578912855335
1745187950.7876482,0.40832486748695374,1.6937763690948486,1.6111561563194634
1745187950.8209784,0.4084972143173218,1.6937114000320435,1.6117166607397788
1745187950.8543,0.40832602977752686,1.6937806606292725,1.6111595154160006
1745187950.8876266,0.4083232879638672,1.693779706954956,1.6111611227965679
1745187950.92097,0.4083308279514313,1.693773627281189,1.6111782308428906
1745187950.9542918,0.4084970951080322,1.693710207939148,1.611727160670526
1745187950.9876277,0.4083256125450134,1.6937763690948486,1.6111603841553912
1745187951.020961,0.4083276093006134,1.6937766075134277,1.611164607022753
1745187951.05431,0.40833792090415955,1.6937769651412964,1.6111846717447638
1745187951.0876253,0.40833237767219543,1.69377863407135,1.6111534541293477
1745187951.1209793,0.40833690762519836,1.6937799453735352,1.611173007091275
1745187951.1542919,0.4083344340324402,1.6937752962112427,1.6111721453041952
1745187951.1876256,0.40832674503326416,1.6937756538391113,1.6111651883117541
1745187951.2209613,0.40849989652633667,1.6937130689620972,1.6117393584498458
1745187951.2542937,0.4083589017391205,1.6937633752822876,1.6112813433535043
1745187951.2877123,0.40850967168807983,1.6937134265899658,1.6117532130075274
1745187951.321039,0.40833285450935364,1.6937777996063232,1.6111832228280112
1745187951.354344,0.4084964692592621,1.6937105655670166,1.611731971809719
1745187951.3876777,0.4083355963230133,1.6937757730484009,1.6111860270308291
1745187951.4210339,0.4083343744277954,1.6937752962112427,1.6111949054254773
1745187951.4543698,0.408494234085083,1.6937085390090942,1.6117056072881946
1745187951.4876988,0.40835994482040405,1.6937628984451294,1.6112694940384793
1745187951.5210316,0.40850499272346497,1.6937119960784912,1.6117400004502342
1745187951.5543635,0.40835922956466675,1.6937625408172607,1.6112379708847115
1745187951.587697,0.40834593772888184,1.6937676668167114,1.6112034133373647
1745187951.62103,0.40833356976509094,1.6937764883041382,1.6111533753585965
1745187951.6543405,0.4083428978919983,1.6937789916992188,1.611190714185614
1745187951.6876738,0.40819263458251953,1.6937233209609985,1.610527638849948
1745187951.7210083,0.40831872820854187,1.693766713142395,1.6110962785624203
1745187951.7543402,0.40848538279533386,1.6937148571014404,1.6116802097337433
1745187951.7876732,0.40833184123039246,1.6937719583511353,1.611160822511412
1745187951.8210113,0.4084998667240143,1.6937134265899658,1.6117327000708543
1745187951.8543434,0.40836381912231445,1.6937638521194458,1.6112429262063652
1745187951.8876772,0.40835174918174744,1.6937713623046875,1.6112040133690224
1745187951.920994,0.40834662318229675,1.6937768459320068,1.6112013861221304
1745187951.9543355,0.4084973931312561,1.6937164068222046,1.6117048263351026
1745187951.9876626,0.40851765871047974,1.6937098503112793,1.6117661360940208
1745187952.0209904,0.4083649218082428,1.693763256072998,1.611277012289535
1745187952.054327,0.40834078192710876,1.6937693357467651,1.6111973703766262
1745187952.0876567,0.40833866596221924,1.6937752962112427,1.611186657825063
1745187952.1209896,0.4083412289619446,1.693771243095398,1.6111803793752069
1745187952.1543248,0.4084848463535309,1.693717122077942,1.6116759396150573
1745187952.1876671,0.4083312749862671,1.693776249885559,1.6111564024448521
1745187952.2209926,0.408496230840683,1.693711757659912,1.6117319253002291
1745187952.2543194,0.4083544611930847,1.693766474723816,1.6112529456408335
1745187952.2877111,0.40849125385284424,1.693712592124939,1.6116768290549923
1745187952.3210297,0.40849968791007996,1.6937100887298584,1.6117330597465873
1745187952.3543606,0.40833377838134766,1.6937742233276367,1.6111855088771405
1745187952.3877008,0.4083229899406433,1.6937793493270874,1.6111278083338743
1745187952.4210305,0.40832042694091797,1.6937800645828247,1.6111155829803578
1745187952.4543576,0.4083319902420044,1.6937810182571411,1.6111744565824224
1745187952.4876919,0.4083291292190552,1.6937795877456665,1.6111556602296366
1745187952.5210288,0.40832433104515076,1.693777322769165,1.6111477389544357
1745187952.5543609,0.40850040316581726,1.6937072277069092,1.6117228541031057
1745187952.5876846,0.40851572155952454,1.6937029361724854,1.6117867888164845
1745187952.6210175,0.4085133969783783,1.6937026977539062,1.6117773033863614
1745187952.6543748,0.40832898020744324,1.6937721967697144,1.6111546554097222
1745187952.687678,0.4083198606967926,1.6937785148620605,1.6111439080893548
1745187952.7210007,0.408331960439682,1.6937708854675293,1.611178468441367
1745187952.7543333,0.40819644927978516,1.6937175989151,1.6105574796648072
1745187952.787669,0.4084988534450531,1.6937103271484375,1.6117090006810049
1745187952.8210034,0.40852317214012146,1.6937063932418823,1.6118241968966176
1745187952.854374,0.40833044052124023,1.6937707662582397,1.6111796608310398
1745187952.887706,0.40817272663116455,1.6937237977981567,1.6104950030802583
1745187952.9210343,0.40833112597465515,1.6937687397003174,1.6111575795531181
1745187952.9543698,0.4083471894264221,1.6937745809555054,1.6112180421365383
1745187952.9877052,0.40834829211235046,1.693773627281189,1.611250178138068
1745187953.021049,0.4084903299808502,1.693720817565918,1.6117319375626313
1745187953.0543673,0.4083302617073059,1.693772315979004,1.6111767571062858
1745187953.0877202,0.40831178426742554,1.6937780380249023,1.611119645330316
1745187953.1210337,0.40832221508026123,1.693773865699768,1.6111645920835251
1745187953.1544006,0.4083223342895508,1.6937730312347412,1.6111641141290978
1745187953.1876998,0.4083288311958313,1.69377601146698,1.6111845874995572
1745187953.221034,0.40848836302757263,1.6937099695205688,1.6116726343870966
1745187953.25436,0.40850335359573364,1.693703055381775,1.6117505701070893
1745187953.287693,0.40850815176963806,1.6937029361724854,1.6117860886211395
1745187953.3210433,0.40832045674324036,1.6937695741653442,1.6111966631633794
1745187953.354361,0.40831315517425537,1.6937751770019531,1.6111199334295478
1745187953.387698,0.4083081781864166,1.6937764883041382,1.6111326108126465
1745187953.4210293,0.4084950387477875,1.6937098503112793,1.6117130294090165
1745187953.4543633,0.40834733843803406,1.6937593221664429,1.6112417017151137
1745187953.4876955,0.4083244800567627,1.6937756538391113,1.6111697646354783
1745187953.5210302,0.40832531452178955,1.693773627281189,1.6111763720612726
1745187953.5543594,0.40848228335380554,1.69371497631073,1.6116999529291396
1745187953.5876932,0.4083283543586731,1.6937731504440308,1.6111826786602548
1745187953.6210263,0.4083152711391449,1.6937767267227173,1.6111339851970794
1745187953.6543643,0.408318430185318,1.6937769651412964,1.6111472296706852
1745187953.6876929,0.40832966566085815,1.6937757730484009,1.6111500562585843
1745187953.8876758,0.408481240272522,1.6937116384506226,1.6116727937291035
1745187953.9210534,0.4083271622657776,1.6937694549560547,1.611163578678188
1745187953.9543757,0.40831491351127625,1.6937745809555054,1.6111217679622252
1745187953.9877117,0.40834054350852966,1.6937707662582397,1.6111748904030243
1745187954.0210345,0.4083324372768402,1.6937673091888428,1.6111805245851885
1745187954.0543816,0.4083377718925476,1.6937662363052368,1.611202184904471
1745187954.0877035,0.4084867835044861,1.693711280822754,1.6116828680063282
1745187954.1210363,0.4085075557231903,1.6937066316604614,1.6117633887795286
1745187954.1543937,0.4085102379322052,1.6937049627304077,1.611764398143532
1745187954.1877007,0.4085039496421814,1.69370436668396,1.6117552045791719
1745187954.2210348,0.4083266258239746,1.6937720775604248,1.6111228646191866
1745187954.2543697,0.4084685742855072,1.6937203407287598,1.6116125699221315
1745187954.2877026,0.4083345830440521,1.6937685012817383,1.611164233699158
1745187954.3210318,0.40832391381263733,1.6937737464904785,1.6111397166487926
1745187954.3543682,0.408340722322464,1.693766474723816,1.6112185765871998
1745187954.3876965,0.40850400924682617,1.6937050819396973,1.6117455117998711
1745187954.4210258,0.40849900245666504,1.6937055587768555,1.6117316112013862
1745187954.45433,0.4083344340324402,1.693769931793213,1.6111807622156018
1745187954.4876606,0.4084671437740326,1.6937165260314941,1.6116080729779612
1745187954.5209937,0.40849971771240234,1.6937052011489868,1.6117403135070878
1745187954.5542903,0.4083325266838074,1.6937707662582397,1.6111827273993522
1745187954.5876515,0.4083348512649536,1.6937718391418457,1.611175560329786
1745187954.620949,0.4083361327648163,1.6937724351882935,1.6111582667779585
1745187954.6542764,0.408505916595459,1.6937066316604614,1.611742736398192
1745187954.6876085,0.4085078835487366,1.6937073469161987,1.6117431068255699
1745187954.7209392,0.40835025906562805,1.693762183189392,1.6112212600455702
1745187954.754272,0.4083298444747925,1.6937706470489502,1.6111321960668723
1745187954.7876236,0.4083364009857178,1.6937711238861084,1.6111681372442543
1745187954.8209417,0.40848347544670105,1.6937127113342285,1.6116762606795276
1745187954.8542702,0.4083375036716461,1.693769097328186,1.611164887777259
1745187954.8876035,0.4085030257701874,1.6937053203582764,1.6117367140804946
1745187954.9209523,0.4083351194858551,1.6937720775604248,1.6111695463106428
1745187954.9543605,0.4083186686038971,1.6937761306762695,1.6111278055491987
1745187954.9876933,0.4083356559276581,1.693772792816162,1.61116644355812
1745187955.0210261,0.4083356559276581,1.693760871887207,1.6111900800165384
1745187955.05436,0.40833404660224915,1.6937676668167114,1.6111763730779765
1745187955.0877242,0.4083343744277954,1.6937695741653442,1.6111508544658257
1745187955.1210563,0.40833723545074463,1.6937719583511353,1.6111773815669772
1745187955.1544151,0.40833720564842224,1.6937711238861084,1.6111578016033654
1745187955.1877575,0.408333957195282,1.6937665939331055,1.6111732843276694
1745187955.2210557,0.4085116982460022,1.6937092542648315,1.611754469727351
1745187955.254388,0.40833237767219543,1.6937661170959473,1.6111726971454274
1745187955.2877243,0.40846818685531616,1.6937189102172852,1.6115900420778515
1745187955.3210576,0.40820184350013733,1.6937119960784912,1.6105929275070376
1745187955.3543901,0.4083322584629059,1.693766474723816,1.6111486288569121
1745187955.3877249,0.4083377718925476,1.693767786026001,1.6111773307052129
1745187955.4210558,0.4083336293697357,1.693766474723816,1.6111792355187833
1745187955.4543693,0.40849876403808594,1.6937062740325928,1.611730376977021
1745187955.4877126,0.4085140824317932,1.6936992406845093,1.6117572168601526
1745187955.521065,0.4085099995136261,1.6937057971954346,1.6117671361506574
1745187955.554415,0.408353328704834,1.6937617063522339,1.6112186797721115
1745187955.58775,0.40850067138671875,1.693701982498169,1.6117522161438835
1745187955.6210556,0.4083240032196045,1.6937646865844727,1.6111187217164118
1745187955.6543808,0.4084673523902893,1.693715214729309,1.6115906414360126
1745187955.6877134,0.4083351194858551,1.6937705278396606,1.6111814527849577
1745187955.7210631,0.40846750140190125,1.693716287612915,1.6116127136530558
1745187955.7543936,0.4083368182182312,1.693766474723816,1.6111736209000318
1745187955.7877283,0.40849289298057556,1.6937036514282227,1.611716493495877
1745187955.821059,0.4083250164985657,1.6937671899795532,1.6111468408109182
1745187955.8543928,0.40831246972084045,1.6937719583511353,1.611107105759925
1745187955.8877246,0.4085007309913635,1.6937053203582764,1.6117392464779419
1745187955.9210572,0.40833649039268494,1.693765640258789,1.6111900453395895
1745187955.9543936,0.4084985852241516,1.693702220916748,1.6117224538313677
1745187955.9877264,0.40836384892463684,1.693753957748413,1.6112766748768161
1745187956.0210688,0.40849050879478455,1.6937050819396973,1.6117105087431574
1745187956.0544183,0.40851032733917236,1.6936956644058228,1.611814483284098
1745187956.0877655,0.40849947929382324,1.6937036514282227,1.611728379304749
1745187956.12108,0.4083535373210907,1.6937614679336548,1.6112385052671965
1745187956.154417,0.4083370268344879,1.6937649250030518,1.6111929036594805
1745187956.187752,0.4083338975906372,1.6937657594680786,1.6111594228178752
1745187956.2210817,0.40833479166030884,1.6937683820724487,1.611193829237906
1745187956.254433,0.40833601355552673,1.6937663555145264,1.6111864717273197
1745187956.2877493,0.40833133459091187,1.6937659978866577,1.6111739998482917
1745187956.3210802,0.4084969460964203,1.6937007904052734,1.6116925027497682
1745187956.354416,0.40836194157600403,1.6937559843063354,1.6112415549511585
1745187956.387689,0.40850046277046204,1.6937018632888794,1.6117493322674594
1745187956.4210222,0.4085148870944977,1.6936968564987183,1.6117929063205971
1745187956.4543564,0.40822356939315796,1.6937028169631958,1.6106681532728702
1745187956.4876902,0.40847018361091614,1.6936991214752197,1.6115911826902545
1745187956.5210369,0.40834492444992065,1.6937562227249146,1.6112135129274165
1745187956.5543714,0.4083370864391327,1.6937626600265503,1.6111863748719435
1745187956.5877044,0.4083392918109894,1.6937617063522339,1.6111914140975467
1745187956.6210394,0.40850454568862915,1.6937005519866943,1.611743416789329
1745187956.6543734,0.4085175395011902,1.6936975717544556,1.6117974233853398
1745187956.6877313,0.4083338975906372,1.6937657594680786,1.6111792695157297
1745187956.7210655,0.40846729278564453,1.6937148571014404,1.611600975211435
1745187956.754395,0.4085017442703247,1.6937041282653809,1.6117195390565247
1745187956.7877257,0.4083254933357239,1.6937663555145264,1.6111414293686663
1745187956.821067,0.40849870443344116,1.6937023401260376,1.6117270178426084
1745187956.8543918,0.4083254337310791,1.6937676668167114,1.6111565777661256
1745187956.954435,0.4081869423389435,1.6937150955200195,1.610574309078975
1745187956.9877677,0.40830981731414795,1.6937586069107056,1.611093139033669
1745187957.0211005,0.408328652381897,1.693764567375183,1.6111695940150905
1745187957.054442,0.40833473205566406,1.6937665939331055,1.6112016274419771
1745187957.0877683,0.40849655866622925,1.6937013864517212,1.6117028055763056
1745187957.1211026,0.4081619679927826,1.6937041282653809,1.6104307999424734
1745187957.154436,0.4084305465221405,1.6937021017074585,1.6114730880523025
1745187957.187768,0.4083247184753418,1.693755865097046,1.6111378006521302
1745187957.2210996,0.4083106815814972,1.6937650442123413,1.6111077008397112
1745187957.254436,0.40831559896469116,1.6937669515609741,1.611120426751993
1745187957.2877686,0.4083327054977417,1.6937655210494995,1.6111767059194382
1745187957.3211029,0.408334881067276,1.6937637329101562,1.6111975621148775
1745187957.3544364,0.4083223044872284,1.6936430931091309,1.6110047382870556
1745187957.3877578,0.40832284092903137,1.693761944770813,1.6111472761776795
1745187957.4211128,0.4085034132003784,1.6937028169631958,1.6117632083532059
1745187957.4544196,0.40851789712905884,1.6936975717544556,1.6117778714479831
1745187957.4877493,0.40836018323898315,1.6937553882598877,1.6112803473933652
1745187957.5210834,0.40849557518959045,1.6937063932418823,1.6117359006807104
1745187957.5544147,0.4083538353443146,1.6937556266784668,1.6112576312134412
1745187957.5877469,0.4083351790904999,1.6937590837478638,1.6111996664484118
